entry_time,exit_time,direction,contracts,position_size,entry_price,exit_price,stop_loss,take_profit,pnl_ticks,pnl_points,pnl_dollars,commission,slippage_cost,net_pnl,exit_reason,strategy_type
2018-04-03T09:50:00-04:00,2018-04-03T09:50:00-04:00,long,1,1.0,6445.75,6435.5,6435.5,6493.375,-41.0,-10.25,-20.5,4.64,1.0,-26.14,Stop Loss,ema50_breakout
2018-04-04T09:50:00-04:00,2018-04-04T11:30:00-04:00,long,1,1.0,6375.0,6467.625,6337.25,6467.625,370.5,92.62,185.25,4.64,1.0,179.61,Take Profit,ema50_breakout
2018-04-05T09:50:00-04:00,2018-04-05T15:50:00-04:00,short,1,1.0,6600.25,6621.25,6645.75,6544.375,-84.0,-21.0,-42.0,4.64,1.0,-47.64,End of Day,ema50_breakout
2018-04-06T09:50:00-04:00,2018-04-06T10:45:00-04:00,long,1,1.0,6580.0,6524.5,6524.5,6680.5,-222.0,-55.5,-111.0,4.64,1.0,-116.64,Stop Loss,ema50_breakout
2018-04-09T09:50:00-04:00,2018-04-09T10:30:00-04:00,long,1,1.0,6517.5,6556.875,6482.5,6556.875,157.5,39.38,78.75,4.64,1.0,73.11,Take Profit,ema50_breakout
2018-04-10T09:50:00-04:00,2018-04-10T10:35:00-04:00,short,1,1.0,6572.75,6599.25,6599.25,6500.375,-106.0,-26.5,-53.0,4.64,1.0,-58.64,Stop Loss,ema50_breakout
2018-04-11T09:50:00-04:00,2018-04-11T11:50:00-04:00,long,1,1.0,6597.5,6644.75,6586.5,6644.75,189.0,47.25,94.5,4.64,1.0,88.86,Take Profit,ema50_breakout
2018-04-12T09:50:00-04:00,2018-04-12T15:50:00-04:00,long,1,1.0,6658.0,6670.25,6627.25,6708.25,49.0,12.25,24.5,4.64,1.0,18.86,End of Day,ema50_breakout
2018-04-13T09:50:00-04:00,2018-04-13T09:50:00-04:00,long,1,1.0,6696.75,6694.25,6694.25,6724.875,-10.0,-2.5,-5.0,4.64,1.0,-10.64,Stop Loss,ema50_breakout
2018-04-16T09:50:00-04:00,2018-04-16T12:45:00-04:00,short,1,1.0,6659.75,6686.5,6686.5,6611.0,-107.0,-26.75,-53.5,4.64,1.0,-59.14,Stop Loss,ema50_breakout
2018-04-17T09:50:00-04:00,2018-04-17T11:05:00-04:00,long,1,1.0,6763.0,6803.125,6740.0,6803.125,160.5,40.12,80.25,4.64,1.0,74.61,Take Profit,ema50_breakout
2018-04-18T09:50:00-04:00,2018-04-18T11:00:00-04:00,short,1,1.0,6824.75,6841.75,6841.75,6789.875,-68.0,-17.0,-34.0,4.64,1.0,-39.64,Stop Loss,ema50_breakout
